date,airlineName,flightNumber,departureCity,departureAirport,departureTime,arrivalCity,arrivalAirport,arrivalTime,transitCity,transitInterval,lowestPrice,punctualRate
2020/5/24,河北航空 东方航空,NS8031 MU2321,北京,大兴国际机场,15:45,克拉玛依,克拉玛依机场,19:20 +1天,西安,停留21时15分,890,97% 97%
2020/5/24,南方航空 中国国航,CZ8823 CA1743,北京,大兴国际机场,12:50,克拉玛依,克拉玛依机场,14:05 +1天,西安,停留18时55分,930,93% None
2020/5/24,首都航空 中国国航,JD5351 CA1743,北京,大兴国际机场,23:05,克拉玛依,克拉玛依机场,14:05 +1天,杭州,停留5时20分,1237,100% 93%
2020/5/24,河北航空 东方航空,NS8031 MU2356,北京,大兴国际机场,15:45,库尔勒,库尔勒机场,14:30 +1天,西安,停留16时45分,890,97% 100%
2020/5/24,南方航空 东方航空,CZ8823 MU9629,北京,大兴国际机场,12:50,库尔勒,库尔勒机场,20:55,西安,停留1时45分,1000,96.61% None
2020/5/24,河北航空 东方航空,NS8031 MU9619,北京,大兴国际机场,15:45,拉萨,贡嘎国际机场,10:10 +1天,西安,停留13时,830,97% 94.87%
2020/5/24,重庆航空 西部航空,OQ2004 PN6391,北京,大兴国际机场,17:30,拉萨,贡嘎国际机场,08:40 +1天,重庆,停留9时25分,1104,93% None
2020/5/24,中国联合航空 幸福航空,KN2911 JR1629,北京,大兴国际机场,11:40,黎平,黎平机场,08:50 +1天,长沙,停留14时45分,1314,93% None
2020/5/24,厦门航空 幸福航空,MF8148 JR1629,北京,大兴国际机场,22:05,黎平,黎平机场,08:50 +1天,长沙,停留6时25分,1366,100.00% 93%
2020/5/24,南方航空 南方航空,CZ2802 CZ6291,北京,大兴国际机场,11:40,丽江,三义机场,19:00,重庆,停留2时20分,620,100% None
2020/5/24,河北航空 长龙航空,NS8021 GJ8811,北京,大兴国际机场,7:40,丽江,三义机场,14:35,遵义,停留2时15分,750,100% 100%
2020/5/24,中国联合航空 长龙航空,KN5209 GJ8523,北京,大兴国际机场,8:15,丽江,三义机场,14:35,毕节,停留2时,783,97% None
2020/5/24,东方航空 华夏航空,MU5527 G52851,北京,大兴国际机场,19:05,荔波,荔波机场,21:05 +1天,重庆,停留21时40分,570,None None
2020/5/24,重庆航空 华夏航空,OQ2302 G52851,北京,大兴国际机场,11:40,荔波,荔波机场,21:05,重庆,停留5时,646,100% None
2020/5/24,河北航空 华夏航空,NS8039 G52605,北京,大兴国际机场,16:00,荔波,荔波机场,16:35 +1天,贵阳,停留20时50分,1290,93% 80%
2020/5/24,河北航空 长龙航空,NS8027 GJ8831,北京,大兴国际机场,8:00,连云港,白塔埠机场,13:30,宁波,停留1时40分,797,94.87% 96.67%
2020/5/24,中国联合航空 吉祥航空,KN5977 HO1023,北京,大兴国际机场,21:00,六盘水,月照机场,11:20 +1天,上海,停留9时15分,893,100.00% None
2020/5/24,首都航空 中国国航,JD5351 CA1747,北京,大兴国际机场,23:05,六盘水,月照机场,12:00 +1天,杭州,停留8时5分,1067,100% 93.10%
2020/5/24,河北航空 中国国航,NS8019 CA1795,北京,大兴国际机场,9:20,临汾,临汾尧都机场,12:15 +1天,杭州,停留22时25分,810,100% 100%
2020/5/24,首都航空 中国国航,JD5351 CA1795,北京,大兴国际机场,23:05,临汾,临汾尧都机场,12:15 +1天,杭州,停留8时40分,917,100% 100%
2020/5/24,南方航空 奥凯航空,CZ3816 BK3068,北京,大兴国际机场,15:30,临汾,临汾尧都机场,18:40 +1天,南宁,停留20时35分,1330,None None
2020/5/24,东方航空 东方航空,MU9708 MU5961,北京,大兴国际机场,20:20,临沧,临沧机场,09:20 +1天,昆明,停留7时10分,840,None None
2020/5/24,河北航空 长龙航空,NS8017 GJ8872,北京,大兴国际机场,16:20,临沂,临沂启阳机场,18:05 +1天,长春,停留21时30分,655,100% 100%
2020/5/24,河北航空 长龙航空,NS8019 GJ8677,北京,大兴国际机场,9:20,临沂,临沂启阳机场,08:15 +1天,杭州,停留19时10分,684,100% 100.00%
2020/5/24,首都航空 长龙航空,JD5351 GJ8677,北京,大兴国际机场,23:05,临沂,临沂启阳机场,08:15 +1天,杭州,停留5时25分,791,100% 100.00%
2020/5/24,河北航空 东方航空,NS8019 MU2667,北京,大兴国际机场,9:20,临沂,临沂启阳机场,16:05,杭州,停留3时5分,835,100% 100.00%
2020/5/24,重庆航空 春秋航空,OQ2302 9C8926,北京,大兴国际机场,11:40,洛阳,北郊机场,22:05,重庆,停留5时45分,776,100% 98.32%
2020/5/24,东方航空 东方航空,MU9708 MU5945,北京,大兴国际机场,20:20,澜沧,景迈机场,09:20 +1天,昆明,停留7时,840,None None
2020/5/24,南方航空 东方航空,CZ6159 MU5949,北京,大兴国际机场,14:40,澜沧,景迈机场,21:50,昆明,停留2时25分,1240,98.32% 100.00%
2020/5/24,中国联合航空 成都航空,KN2225 EU1901,北京,大兴国际机场,15:45,牡丹江,海浪机场,10:10 +1天,威海,停留15时,713,100.00% None
2020/5/24,东方航空 东方航空,MU9708 MU5937,北京,大兴国际机场,20:20,宁蒗,泸沽湖机场,11:10 +1天,昆明,停留8时45分,970,98.32% 93.10%
2020/5/24,河北航空 深圳航空,NS8031 ZH9247,北京,大兴国际机场,15:45,攀枝花,保安营机场,10:20 +1天,西安,停留14时15分,650,97% 97%
2020/5/24,东方航空 东方航空,MU9708 MU5891,北京,大兴国际机场,20:20,普洱,思茅机场,09:05 +1天,昆明,停留6时55分,840,98.32% None
2020/5/24,东方航空 祥鹏航空,MU9708 8L9933,北京,大兴国际机场,20:20,普洱,思茅机场,08:10 +1天,昆明,停留6时5分,917,98.32% 94.87%
2020/5/24,东方航空 华夏航空,MU5527 G52633,北京,大兴国际机场,19:05,黔江,武陵山机场,09:05 +1天,重庆,停留10时5分,520,93% None
2020/5/24,河北航空 西藏航空,NS8031 TV6013,北京,大兴国际机场,15:45,日喀则,和平机场,10:30 +1天,西安,停留13时20分,1222,97% 93.33%
2020/5/24,南方航空 东方航空,CZ8823 MU9961,北京,大兴国际机场,12:50,台州,路桥机场,19:45,西安,停留1时55分,855,73.33% None
2020/5/24,河北航空 春秋航空,NS8015 9C6274,北京,大兴国际机场,8:00,扬州,扬州泰州机场,15:00,银川,停留2时5分,530,100% 100%
2020/5/24,东方航空 东方航空,MU9708 MU5953,北京,大兴国际机场,20:20,腾冲,驼峰机场T2,09:35 +1天,昆明,停留7时10分,650,98.32% None
2020/5/24,东方航空 昆明航空,MU9708 KY8303,北京,大兴国际机场,20:20,腾冲,驼峰机场T2,08:10 +1天,昆明,停留5时50分,946,98.32% 100.00%
2020/5/24,河北航空 华夏航空,NS8031 G52827,北京,大兴国际机场,15:45,天水,麦积山机场,08:00 +1天,西安,停留12时55分,540,97% 97%
2020/5/24,河北航空 厦门航空,NS8025 MF8282,北京,大兴国际机场,14:15,万州,五桥机场,20:30,兰州,停留2时15分,860,100% None
2020/5/24,东方航空 东方航空,MU9708 MU5927,北京,大兴国际机场,20:20,文山,文山砚山机场,09:10 +1天,昆明,停留7时5分,750,94.87% None
2020/5/24,东方航空 华夏航空,MU5527 G54303,北京,大兴国际机场,19:05,乌海,乌海机场,14:05 +1天,重庆,停留13时35分,590,None None
2020/5/24,厦门航空 长龙航空,MF8150 GJ8817,北京,大兴国际机场,13:40,武汉,天河国际机场T3,08:30 +1天,杭州,停留14时45分,710,100% 98.32%
2020/5/24,重庆航空 华夏航空,OQ2302 G52909,北京,大兴国际机场,11:40,武汉,天河国际机场T3,19:50,重庆,停留1时45分,726,100% 93.10%
2020/5/24,河北航空 南方航空,NS8019 CZ3824,北京,大兴国际机场,9:20,武汉,天河国际机场T3,15:20,杭州,停留2时5分,800,100% 96.61%
2020/5/24,首都航空 长龙航空,JD5351 GJ8817,北京,大兴国际机场,23:05,武汉,天河国际机场T3,08:30 +1天,杭州,停留5时30分,807,100% 98.32%
2020/5/24,河北航空 山东航空,NS8031 SC4880,北京,大兴国际机场,15:45,武夷山,武夷山机场,15:05 +1天,西安,停留18时55分,590,97% 83.67%
2020/5/24,厦门航空 山东航空,MF8106 SC4879,北京,大兴国际机场,18:55,武夷山,武夷山机场,08:25 +1天,厦门,停留9时20分,1180,100% 100.00%
2020/5/24,东方航空 东方航空,MU9708 MU5939,北京,大兴国际机场,20:20,香格里拉(迪庆),香格里拉机场,11:15 +1天,昆明,停留8时45分,650,98.32% None
2020/5/24,东方航空 祥鹏航空,MU9708 8L9831,北京,大兴国际机场,20:20,香格里拉(迪庆),香格里拉机场,08:30 +1天,昆明,停留6时5分,1020,98.32% 50.00%
2020/5/24,河北航空 福州航空,NS8031 FU6524,北京,大兴国际机场,15:45,襄阳,刘集机场,23:10,西安,停留3时45分,790,97% 98.32%
2020/5/24,河北航空 南方航空,NS8015 CZ6961,北京,大兴国际机场,8:00,徐州,观音机场T2,14:25,银川,停留2时5分,770,100% 67%
2020/5/24,河北航空 长龙航空,NS8017 GJ8060,北京,大兴国际机场,16:20,徐州,观音机场T2,22:50,长春,停留1时55分,779,100% None
2020/5/24,南方航空 华夏航空,CZ6122 G54974,北京,大兴国际机场,15:55,延安,南泥湾机场,21:15,大连,停留1时30分,800,100.00% None
2020/5/24,河北航空 东方航空,NS8031 MU9023,北京,大兴国际机场,15:45,伊宁,伊宁机场,20:15 +1天,西安,停留21时40分,1095,97% 100%
2020/5/24,中国联合航空 多彩航空,KN2911 GY7158,北京,大兴国际机场,11:40,宜宾,五粮液机场,00:35 +1天,长沙,停留6时15分,738,100% None
2020/5/24,河北航空 东海航空,NS8025 DZ6310,北京,大兴国际机场,14:15,宜昌,三峡机场,20:20,兰州,停留1时50分,875,100% 80.00%
2020/5/24,中国联合航空 东方航空,KN5215 MU2643,北京,大兴国际机场,7:20,宜昌,三峡机场,13:30,成都,停留1时35分,902,93% 97%
2020/5/24,河北航空 重庆航空,NS8027 OQ2038,北京,大兴国际机场,8:00,宜春,明月山机场,13:40,宁波,停留1时35分,819,94.87% 93%
2020/5/24,东方航空 深圳航空,MU9627 ZH9329,北京,大兴国际机场,17:00,湛江,湛江机场,09:35 +1天,深圳,停留12时,705,97% None
2020/5/24,东方航空 南方航空,MU9661 CZ3329,北京,大兴国际机场,8:15,湛江,湛江机场,00:30 +1天,广州,停留11时45分,835,100% None
2020/5/24,中国联合航空 南方航空,KN5855 CZ5375,北京,大兴国际机场,7:10,湛江,湛江机场,13:45,深圳,停留2时10分,918,97% None
2020/5/24,南方航空 南方航空,CZ2802 CZ2725,北京,大兴国际机场,11:40,张家界,荷花机场T2,20:10,重庆,停留4时10分,410,100% None
2020/5/24,南方航空 华夏航空,CZ6122 G52832,北京,大兴国际机场,15:55,张家口,张家口机场,21:25,大连,停留2时,890,100.00% 97%
2020/5/24,河北航空 华夏航空,NS8031 G52755,北京,大兴国际机场,15:45,中卫,沙坡头机场,07:45 +1天,西安,停留12时15分,540,97% None
2020/5/24,中国联合航空 北部湾航空,KN2911 GX8919,北京,大兴国际机场,11:40,中卫,沙坡头机场,20:50,长沙,停留2时5分,968,None None
2020/5/24,厦门航空 北部湾航空,MF8148 GX8919,北京,大兴国际机场,22:05,中卫,沙坡头机场,20:50 +1天,长沙,停留17时45分,1020,100.00% None
2020/5/25,南方航空 南方航空,CZ6895 CZ8824,阿克苏,阿克苏机场,10:45,北京,大兴国际机场,18:45,西安,停留2时10分,670,93.10% None
2020/5/25,华夏航空 南方航空,G52716 CZ2801,阿拉善左旗,阿拉善左旗机场,20:05,北京,大兴国际机场,10:35 +1天,重庆,停留9时50分,1180,90% 100.00%
2020/5/25,华夏航空 东方航空,G52716 MU2368,阿拉善左旗,阿拉善左旗机场,20:05,北京,大兴国际机场,09:55 +1天,重庆,停留9时20分,1330,90% None
2020/5/25,祥鹏航空 中国联合航空,8L9959 KN5992,安庆,天柱山机场,10:45,北京,大兴国际机场,18:35,宁波,停留4时10分,782,94.87% 100%
2020/5/25,春秋航空 厦门航空,9C8678 MF8177,安顺,黄果树机场,16:15,北京,大兴国际机场,15:20 +1天,上海,停留17时50分,930,100% 100.00%
2020/5/25,春秋航空 中国联合航空,9C8678 KN5978,安顺,黄果树机场,16:15,北京,大兴国际机场,14:35 +1天,上海,停留17时10分,944,100% 93%
2020/5/25,春秋航空 东方航空,9C8678 MU5129,安顺,黄果树机场,16:15,北京,大兴国际机场,10:40 +1天,上海,停留13时10分,2060,100% 97%
2020/5/25,天津航空 河北航空,GS7604 NS8032,百色,百色机场,23:10,北京,大兴国际机场,21:30 +1天,西安,停留17时30分,755,100.00% 97%
2020/5/25,奥凯航空 中国联合航空,BK2860 KN5912,百色,百色机场,14:50,北京,大兴国际机场,22:00,深圳,停留2时20分,1314,93% 100.00%
2020/5/25,红土航空 首都航空,A67117 JD5768,保山,保山机场,8:50,北京,大兴国际机场,01:05 +1天,南昌,停留11时,679,87% None
2020/5/25,东方航空 中国联合航空,MU5986 KN5256,保山,保山机场,23:55,北京,大兴国际机场,16:45 +1天,昆明,停留10时50分,779,100% 98.32%
2020/5/25,东方航空 中国联合航空,MU5984 KN5256,保山,保山机场,8:35,北京,大兴国际机场,16:45,昆明,停留2时5分,944,100% 98.32%
2020/5/25,东方航空 南方航空,MU5741 CZ6160,保山,保山机场,16:15,北京,大兴国际机场,23:30,昆明,停留2时45分,1170,96.61% 89.44%
2020/5/25,四川航空 首都航空,3U8354 JD5768,北海,福成机场,15:45,北京,大兴国际机场,01:05 +1天,南昌,停留4时55分,660,87% 87%
2020/5/25,河北航空 厦门航空,NS3322 MF8191,北海,福成机场,19:40,北京,大兴国际机场,11:05 +1天,长沙,停留11时25分,760,66.67% 94.87%
2020/5/25,中国国航 中国联合航空,CA4408 KN5218,昌都,邦达机场,8:40,北京,大兴国际机场,16:25,成都,停留1时30分,1840,87% 100.00%
2020/5/25,东方航空 中国联合航空,MU9886 KN5216,常德,桃花源机场T2,14:55,北京,大兴国际机场,00:50 +1天,成都,停留5时35分,1008,100% 96.61%
2020/5/25,东方航空 南方航空,MU2916 CZ6121,常州,奔牛机场,9:55,北京,大兴国际机场,14:50,大连,停留1时40分,980,100.00% None
2020/5/25,东方航空 东方航空,MU2983 MU2255,常州,奔牛机场,12:50,北京,大兴国际机场,19:00,西安,停留1时45分,1750,100% None
2020/5/25,吉祥航空 中国联合航空,HO1270 KN5738,池州,九华山机场,22:20,北京,大兴国际机场,13:30 +1天,上海,停留11时25分,744,100% 94.87%
2020/5/25,山东航空 厦门航空,SC4092 MF8191,揭阳,潮汕机场,19:45,北京,大兴国际机场,11:05 +1天,长沙,停留11时20分,690,96.61% 94.87%
2020/5/25,奥凯航空 厦门航空,BK3134 MF8147,揭阳,潮汕机场,12:55,北京,大兴国际机场,21:00,长沙,停留3时55分,790,100% None
2020/5/25,东方航空 南方航空,MU5958 CZ6160,沧源,佤山机场,20:35,北京,大兴国际机场,23:30 +1天,昆明,停留22时30分,750,96.61% 89.44%
2020/5/25,东方航空 中国联合航空,MU5755 KN5228,大理,大理机场,16:40,北京,大兴国际机场,23:00,成都,停留1时55分,1356,100.00% None
2020/5/25,东方航空 河北航空,MU5755 NS8002,大理,大理机场,16:40,北京,大兴国际机场,22:50,成都,停留1时50分,1423,100.00% 93.10%
2020/5/25,昆明航空 中国联合航空,KY8247 KN5530,大同,云冈机场,13:55,北京,大兴国际机场,13:50 +1天,长春,停留19时55分,630,97% None
2020/5/25,瑞丽航空 中国联合航空,DR6506 KN5256,芒市,德宏芒市机场,23:15,北京,大兴国际机场,16:45 +1天,昆明,停留11时15分,799,97% 98.32%
2020/5/25,祥鹏航空 中国联合航空,8L9922 KN5256,芒市,德宏芒市机场,8:50,北京,大兴国际机场,16:45,昆明,停留1时50分,802,97% 98.32%
2020/5/25,瑞丽航空 厦门航空,DR5335 MF8147,芒市,德宏芒市机场,13:10,北京,大兴国际机场,21:00,长沙,停留3时10分,1095,97% 100%
2020/5/25,长龙航空 中国联合航空,GJ8072 KN5992,赣州,黄金机场T2,12:35,北京,大兴国际机场,18:35,宁波,停留1时55分,780,100% 100%
2020/5/25,西藏航空 首都航空,TV6076 JD5208,格尔木,格尔木机场,17:00,北京,大兴国际机场,20:00 +1天,西宁,停留23时5分,814,97% None
2020/5/25,东方航空 南方航空,MU2270 CZ8824,格尔木,格尔木机场,9:15,北京,大兴国际机场,18:45,西安,停留5时5分,950,100.00% None
2020/5/25,西藏航空 东方航空,TV6076 MU2427,格尔木,格尔木机场,17:00,北京,大兴国际机场,10:20 +1天,西宁,停留13时40分,1664,90% None
2020/5/25,华夏航空 东方航空,G52669 MU7870,固原,六盘山机场,19:45,北京,大兴国际机场,00:15 +1天,银川,停留1时40分,310,93% None
2020/5/25,华夏航空 中国联合航空,G52667 KN5676,固原,六盘山机场,10:30,北京,大兴国际机场,18:25,银川,停留5时,395,93% None
2020/5/25,厦门航空 河北航空,MF8264 NS8032,固原,六盘山机场,14:00,北京,大兴国际机场,21:30,西安,停留3时50分,620,100% 97%
2020/5/25,厦门航空 东方航空,MF8264 MU2255,固原,六盘山机场,14:00,北京,大兴国际机场,19:00,西安,停留1时40分,1500,100% None
2020/5/25,四川航空 南方航空,3U8948 CZ6160,广元,盘龙机场,14:55,北京,大兴国际机场,23:30,昆明,停留3时25分,800,100% 89.44%
2020/5/25,华夏航空 厦门航空,G54356 MF8202,哈密,哈密机场,13:30,北京,大兴国际机场,21:25,西宁,停留3时45分,1000,97% None
2020/5/25,天津航空 南方航空,GS7652 CZ8824,哈密,哈密机场,10:40,北京,大兴国际机场,18:45,西安,停留3时10分,1550,100% None
2020/5/25,华夏航空 东方航空,G54356 MU2443,哈密,哈密机场,13:30,北京,大兴国际机场,20:10,西宁,停留2时30分,1850,97% 100%
2020/5/25,春秋航空 河北航空,9C6322 NS8028,邯郸,邯郸机场,17:10,北京,大兴国际机场,14:10 +1天,宁波,停留16时45分,600,97% None
2020/5/25,春秋航空 河北航空,9C8858 NS8028,淮安,涟水机场,10:50,北京,大兴国际机场,14:10 +1天,宁波,停留23时50分,590,100% 97%
2020/5/25,东方航空 东方航空,MU5608 MU7480,淮安,涟水机场,12:20,北京,大兴国际机场,20:55,上海,停留4时55分,1220,None None
2020/5/25,重庆航空 东方航空,OQ2338 MU5528,惠州,平潭机场,11:10,北京,大兴国际机场,17:35,重庆,停留1时40分,1377,87% None
2020/5/25,天津航空 河北航空,GS7642 NS8032,济南,遥墙国际机场,9:05,北京,大兴国际机场,21:30,西安,停留7时55分,595,87% 97%
2020/5/25,山东航空 南方航空,SC8795 CZ6121,济南,遥墙国际机场,10:30,北京,大兴国际机场,14:50,大连,停留1时45分,840,100.00% None
2020/5/25,华夏航空 中国联合航空,G52754 KN2976,加格达奇,加格达奇机场,12:05,北京,大兴国际机场,23:55,海拉尔,停留7时5分,746,97% 96.61%
2020/5/25,东方航空 东方航空,MU9882 MU7870,嘉峪关,嘉峪关机场,12:35,北京,大兴国际机场,00:15 +1天,银川,停留7时50分,440,94.87% None
2020/5/25,东方航空 中国联合航空,MU9882 KN5676,嘉峪关,嘉峪关机场,12:35,北京,大兴国际机场,18:25,银川,停留2时,525,94.87% None
